LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
117;11050;St.Gallen Stadt Lerchental;28.02.2020;Freitag;2;2;0;1;0;4;1;66;171;96;81;69;67;63;113;95;78;73;49;28;6;0;0;4;1
118;11050;St.Gallen Stadt Lerchental;29.02.2020;Samstag;1;3;0;0;1;0;1;2;16;26;43;81;71;56;175;50;63;62;27;4;2;0;3;6;0
119;11050;St.Gallen Stadt Lerchental;29.02.2020;Samstag;2;2;0;3;0;0;2;3;27;40;62;72;64;55;48;56;39;48;15;0;0;2;2;4;0
120;11050;St.Gallen Stadt Lerchental;01.03.2020;Sonntag;1;0;1;0;0;0;0;0;0;5;3;9;3;4;6;14;6;8;15;6;2;4;1;2;0
121;11050;St.Gallen Stadt Lerchental;01.03.2020;Sonntag;2;0;1;0;0;1;0;0;0;4;7;3;9;5;2;11;7;9;4;4;5;0;1;3;0
122;11050;St.Gallen Stadt Lerchental;02.03.2020;Montag;1;2;0;0;0;0;1;11;41;75;93;87;103;76;63;64;92;92;125;54;16;4;7;1;1
123;11050;St.Gallen Stadt Lerchental;02.03.2020;Montag;2;1;0;0;0;0;9;73;208;122;106;99;73;87;121;72;72;85;58;33;7;2;0;0;0
124;11050;St.Gallen Stadt Lerchental;03.03.2020;Dienstag;1;3;0;0;0;0;4;9;42;58;70;80;109;70;54;68;78;102;116;49;19;3;2;6;1
125;11050;St.Gallen Stadt Lerchental;03.03.2020;Dienstag;2;1;0;0;0;2;6;65;209;88;73;96;64;73;111;74;69;87;43;29;4;1;0;2;1
126;11050;St.Gallen Stadt Lerchental;04.03.2020;Mittwoch;1;3;1;0;0;0;2;8;43;75;70;82;111;74;67;66;70;119;108;52;14;8;1;2;1
127;11050;St.Gallen Stadt Lerchental;04.03.2020;Mittwoch;2;1;0;0;1;1;5;76;210;121;83;89;79;89;125;72;88;74;51;27;3;3;4;1;1
